transaction_id,account_id,transaction_type,amount,timestamp,merchant,location
8684,238,debit,16666.07,2024-07-03 15:04:04,Welch PLC,Moralesville
8685,135,debit,10990.71,2022-08-27 04:19:47,"Roman, Davis and Nunez",Shortville
8686,280,credit,6532.1,2022-11-07 09:08:26,Moore Inc,New Nathanton
8687,19,debit,6427.39,2025-04-04 02:53:20,Cruz Inc,North Mariahshire
8688,83,credit,4183.83,2025-06-29 12:31:08,"Duran, White and Smith",North Sarah
8689,228,credit,1131.48,2025-05-31 05:13:52,Allen Inc,Hallside
8690,265,debit,14332.57,2024-07-03 05:14:35,Hernandez-Jones,Moralesstad
8691,112,credit,25021.93,2024-02-28 18:43:28,Allen Group,Vancemouth
8692,251,credit,2458.43,2024-01-01 12:42:11,"Wolf, Robinson and Jones",Timothyshire
8693,164,debit,25992.88,2024-03-28 00:45:27,Wheeler and Sons,East Josephbury
8694,168,debit,2643.62,2023-05-14 16:06:21,Jackson Inc,Burnettland
8695,221,debit,7551.91,2024-03-23 21:18:21,Sanchez PLC,Cruzfort
8696,191,debit,4210.18,2022-09-13 08:33:23,"Herman, Webb and Johnson",Lake Tim
8697,170,debit,1216.13,2022-08-02 08:31:58,White LLC,Jacksonshire
8698,45,debit,542.86,2023-08-09 23:28:26,"Smith, Charles and Sanchez",South Sherristad
8699,14,debit,4546.76,2023-01-10 19:53:47,"Mejia, Tucker and Flores",North Eric
8700,231,credit,485.01,2023-02-13 16:34:46,"Terry, Smith and Lyons",Lake Michaelton
8701,157,debit,1100.45,2023-12-06 19:46:23,"Garcia, Perkins and Cuevas",New Carmenville
8702,134,debit,1534.98,2025-05-22 22:38:42,"Miller, Ford and Melton",New Michelle
8703,37,debit,19.18,2024-07-06 20:32:36,Hoover and Sons,Lake Lisa
8704,53,debit,1663.52,2024-08-07 17:20:57,Horn-Moreno,Davisland
8705,18,debit,8610.42,2024-07-02 08:51:02,Esparza-Mueller,North Jamesmouth
8706,38,debit,17121.53,2022-10-30 16:16:52,"Browning, Castillo and Watson",South Stevenland
8707,187,credit,2149.65,2022-11-21 21:51:03,Edwards Ltd,New Christopherton
8708,196,debit,843.31,2024-11-14 15:06:46,Torres-Montgomery,Jennifershire
8709,243,credit,13075.36,2025-05-02 07:47:35,Marshall Ltd,New Thomas
8710,300,debit,81.96,2023-07-28 01:34:31,Hurst Ltd,Chelseafurt
8711,35,credit,13248.69,2024-05-26 15:44:08,"Chavez, Anderson and Taylor",New Diane
8712,215,credit,1405.47,2023-02-19 13:19:43,Escobar LLC,Johnview
8713,219,credit,2591.4,2024-07-17 00:27:13,Williams and Sons,Payneville
8714,90,debit,1279.13,2023-09-23 07:22:43,"Esparza, Ball and Smith",Cruzborough
8715,252,debit,2841.39,2023-03-24 08:23:43,"Fitzpatrick, Harris and Burton",North Jamesmouth
8716,8,debit,16003.59,2023-04-07 16:14:14,"May, White and Harris",South James
8717,256,debit,1421.91,2022-08-13 17:46:08,James Ltd,Timothyton
8718,208,debit,51439.89,2025-02-13 14:23:19,Johnson PLC,West Bryceside
8719,131,debit,3961.55,2022-12-19 19:41:25,"Lewis, Baker and Jones",Lake Kristinafort
8720,224,credit,25506.38,2023-04-18 00:04:28,Taylor Ltd,East Kelli
8721,197,credit,2107.62,2023-10-16 14:43:21,Lopez-Hayes,South Caleb
8722,142,credit,2081.29,2023-01-25 12:54:50,Ward Ltd,Randystad
8723,252,debit,8331.81,2024-10-24 05:33:16,Henson Inc,Shanebury
8724,96,debit,519.25,2024-03-14 20:08:26,Rodriguez Group,North Pamelaberg
8725,26,credit,16144.65,2023-04-04 08:36:43,Elliott-Swanson,Clineside
8726,111,debit,5791.32,2022-11-14 04:48:16,Rice Ltd,Collinsburgh
8727,123,debit,12012.98,2025-05-24 15:31:43,Jackson Group,Floresland
8728,186,debit,1919.26,2022-08-03 02:10:37,Frazier-Garcia,Alexandraland
8729,168,credit,10282.21,2025-06-02 22:53:20,Morales PLC,West Michael
8730,51,credit,9015.76,2023-09-14 03:47:52,Rodriguez Group,Lake Richardborough
8731,5,debit,14092.0,2023-03-12 02:58:42,Norton-Harmon,Bradleyview
8732,77,credit,3529.69,2024-05-31 05:08:08,Doyle-Benton,Kingland
8733,160,credit,27055.37,2024-01-23 22:39:56,White Inc,Andreachester
8734,208,debit,32519.43,2023-04-19 02:18:27,Lopez-Sanders,Foxport
8735,257,debit,20258.9,2023-06-18 06:20:55,Webster-Reynolds,South Leah
8736,205,credit,8487.11,2022-09-08 04:24:42,Chan and Sons,Jonathanburgh
8737,255,credit,5452.24,2025-05-30 07:41:03,Williams PLC,Port Lisa
8738,11,debit,597.42,2024-10-20 13:45:10,Miller-Jennings,West Anthony
8739,8,debit,29417.71,2023-06-17 11:29:10,Clark-Vincent,East Antonio
8740,32,debit,30320.09,2024-06-02 09:20:13,Dougherty-Smith,East Fernandoshire
8741,28,credit,188.65,2025-07-03 00:39:11,Jones PLC,Jamesmouth
8742,206,credit,4414.36,2022-09-28 20:41:18,Maxwell-Brown,Lake Victoriaton
8743,228,debit,21205.67,2025-03-28 18:55:00,Johnson-Morris,North Edgarbury
8744,128,debit,843.08,2024-10-05 22:23:16,Smith-Green,Darrenberg
8745,255,debit,2188.61,2025-04-07 10:52:53,Martin-Carter,North Natalieport
8746,212,debit,38479.84,2025-05-10 21:29:39,Griffin-Hall,North Scottfort
8747,239,credit,18792.07,2025-05-07 00:18:17,Gordon-Graham,Claireville
8748,207,debit,24311.4,2022-12-23 08:37:35,"Vasquez, Gross and Hansen",New James
8749,283,debit,1533.31,2024-03-14 11:31:26,"Perez, Johnson and Cole",Ashleeville
8750,245,credit,2373.89,2025-06-23 02:12:21,Keller-Rivas,North Brittanychester
8751,45,debit,9299.25,2023-11-07 15:22:34,Peck-Hall,Johnsonburgh
8752,105,credit,6966.3,2024-06-05 09:14:18,Robbins-Smith,Cindyland
8753,281,credit,3545.39,2022-10-06 02:23:50,Orr-Ramos,Lanebury
8754,234,credit,21528.41,2025-01-30 22:55:37,Davidson-Holden,Jenniferside
8755,189,debit,23165.69,2022-07-23 22:09:58,Spears and Sons,Fordberg
8756,44,credit,3448.65,2022-09-30 06:33:58,"Lopez, Johnson and Bradford",Nelsonfurt
8757,225,debit,1693.1,2024-02-22 22:32:24,"Velez, Anderson and Ward",Lawsontown
8758,142,credit,1614.52,2023-05-26 01:33:16,Walton Inc,Thomasfort
8759,136,credit,6624.73,2023-08-08 13:41:51,Scott Group,North Deborah
8760,176,credit,1426.22,2024-02-18 15:58:54,Horn PLC,South Cassandra
8761,142,debit,6412.01,2023-07-22 05:38:34,Jones PLC,Lake Lindafurt
8762,80,debit,6197.74,2023-05-23 08:13:19,"Williams, Johnson and Turner",Stephaniefurt
8763,82,credit,21551.16,2022-12-05 15:20:53,Edwards-Jones,Gregoryfort
8764,135,debit,3512.76,2022-08-10 14:10:17,Little-Decker,West Michael
8765,207,credit,8224.65,2024-05-01 17:41:12,Pham-Ball,Cantuborough
8766,177,credit,13606.26,2022-08-29 02:02:56,Williams-Long,Williammouth
8767,243,credit,9061.3,2022-08-08 07:02:59,"Bell, Burnett and Gonzales",North Christopher
8768,55,credit,30805.9,2023-12-22 08:50:03,Gaines-Hawkins,West Keith
8769,141,debit,9220.01,2023-05-11 04:09:14,Mccoy Inc,West Anna
8770,56,credit,23213.82,2025-06-06 22:56:36,Shannon LLC,Hillchester
8771,15,debit,2811.12,2025-05-20 20:27:30,West Ltd,Larrybury
8772,185,credit,8226.93,2022-10-22 19:25:07,"Johnson, Walters and Daniels",East Frankside
8773,88,credit,7837.42,2023-06-24 07:34:49,Case PLC,Port Juliefurt
8774,97,credit,45518.29,2022-12-13 17:50:36,"Boyd, Ray and Sloan",East Robertburgh
8775,144,credit,2287.92,2025-05-13 07:59:02,Shea LLC,East Tiffany
8776,8,credit,1519.79,2023-04-03 11:20:33,Hale-Porter,New Jennifer
8777,215,debit,9459.05,2023-04-02 04:11:17,"Morales, Gonzales and Barrera",Tinatown
8778,173,debit,2532.06,2022-09-23 01:07:13,"Valencia, Anderson and Cunningham",Paulmouth
8779,223,credit,10193.08,2024-04-22 09:53:20,"Johnson, Webb and Carroll",Arthurberg
8780,40,debit,35931.73,2024-09-19 19:36:13,Cole LLC,Lisahaven
8781,182,debit,29281.86,2022-12-30 22:57:32,Jones-Lam,Port Jenniferhaven
8782,270,credit,2627.98,2023-12-06 20:55:58,Chang-Williams,Hansonfort
8783,187,credit,1874.1,2023-11-29 22:34:53,Wade PLC,Port Sarahtown
8784,245,credit,8226.62,2024-12-05 19:06:40,King LLC,Angelamouth
8785,231,credit,8837.69,2025-03-16 08:30:25,Torres PLC,South Shannon
8786,155,debit,10854.5,2023-05-07 03:03:33,Alexander Ltd,North Michaelburgh
8787,175,debit,13528.24,2025-03-13 01:43:32,Morris and Sons,Morristown
8788,115,debit,9186.87,2023-06-03 10:10:57,"Hernandez, Williamson and Gomez",Waltersborough
8789,300,debit,1185.05,2024-11-04 04:21:13,"Newman, White and Adams",Millerbury
8790,18,credit,15614.0,2024-03-21 09:15:55,"Peters, Bowers and Ward",North Kevin
8791,272,credit,828.57,2024-05-11 08:44:55,"Porter, Good and Bernard",Randallburgh
8792,12,credit,201.95,2023-01-20 08:06:47,"Lawson, Herring and Lewis",East Paul
8793,192,credit,14681.91,2023-07-12 17:01:06,"Morgan, Kennedy and Cohen",Lake Meganshire
8794,232,debit,7948.64,2023-06-13 18:30:38,Martin LLC,Hartland
8795,93,debit,11992.89,2022-12-28 03:54:20,Shannon PLC,Port Christophertown
8796,218,credit,4824.77,2024-01-21 14:20:38,Johnston Group,Perezchester
8797,278,debit,111.54,2023-12-01 00:14:29,"Henderson, Reeves and Marsh",Davisfurt
8798,29,debit,4019.94,2023-04-12 09:17:45,Cannon-Mitchell,Hurstshire
8799,77,credit,9368.38,2022-08-08 23:15:11,Adams-Byrd,Lawrencechester
8800,9,debit,2558.0,2024-04-01 09:03:42,Richards and Sons,Warrenfurt
8801,24,credit,11641.25,2025-04-27 14:49:56,Sharp-Long,South Noah
8802,15,debit,15818.28,2023-11-19 22:30:18,"Reed, Mckinney and Morrison",Port Josephchester
8803,164,debit,6056.25,2022-08-04 06:54:47,"Quinn, Butler and Gibson",South Elizabeth
8804,13,credit,20852.29,2024-03-12 06:08:43,Mccormick and Sons,Beverlyton
8805,172,credit,19297.57,2023-06-12 04:46:43,Wright-Mcpherson,South Jasonburgh
8806,200,credit,21042.09,2024-06-28 08:37:17,Rivas LLC,Port Devinland
8807,76,debit,10818.64,2023-06-23 13:59:45,Crosby Ltd,North Lisa
8808,164,credit,3635.4,2022-10-27 05:28:49,Brown Inc,Port Christinemouth
8809,61,debit,6563.36,2025-05-03 18:48:18,Coleman-Sanchez,New Meganberg
8810,245,credit,12396.37,2023-09-22 05:52:03,Wilson Ltd,Robinsonchester
8811,155,debit,2364.36,2025-04-21 07:55:14,Davis Group,Harrisview
8812,257,credit,13426.35,2025-03-11 21:14:35,"Gonzalez, Khan and Mercer",New Mary
8813,244,credit,7942.69,2024-02-09 20:47:06,Compton Group,South Tracy
8814,162,debit,1009.45,2022-09-22 22:22:39,Morales PLC,Mossmouth
8815,68,debit,8148.32,2022-10-29 06:30:23,"Barnes, Eaton and Lee",Albertport
8816,277,credit,691.1,2023-06-21 04:45:15,Johnson-Hill,Saraville
8817,161,debit,144.11,2024-04-15 07:00:57,Cox-Moran,North Ricky
8818,259,credit,22038.96,2023-10-28 02:13:35,"Velez, Delgado and Parker",Lake Nicholas
8819,95,debit,6731.8,2025-01-31 23:40:23,Pitts-Villa,Walterfort
8820,246,debit,7837.06,2024-08-30 17:45:32,Jones Group,North Josephhaven
8821,221,credit,3284.18,2022-12-21 20:06:02,Baker-Johnston,Webbstad
8822,123,credit,7825.13,2024-10-26 14:30:40,Frey-Cook,Port Sonya
8823,187,debit,1849.67,2024-12-16 21:43:04,"Roberts, Hubbard and Miller",Petersville
8824,262,debit,13690.27,2023-04-09 00:40:26,"Schmidt, Evans and Chase",Lake Michael
8825,273,debit,17335.8,2023-08-12 01:13:28,Gray-Wagner,East Jennifer
8826,60,debit,19370.8,2022-12-10 20:32:54,Jones-Hanson,New Travisshire
8827,125,credit,1127.8,2025-02-02 12:52:59,Irwin Group,South Walter
8828,51,credit,8158.9,2023-12-02 13:01:09,Goodwin-May,Erikmouth
8829,178,debit,16541.79,2025-03-22 16:53:58,Barrera Ltd,North Reneeberg
8830,139,credit,1372.14,2025-07-02 08:44:00,Roberts-Willis,Jonestown
8831,170,debit,1048.3,2024-03-11 06:59:04,"Ewing, Thompson and Alexander",Lake Derekberg
8832,39,debit,16979.52,2025-06-03 18:10:41,Morris Ltd,Freemanfurt
8833,69,debit,15932.5,2025-06-28 07:59:56,"Montgomery, Khan and Brooks",Jamesshire
8834,236,credit,5954.64,2023-02-08 04:15:29,"Hudson, Wilson and Allen",South Ronald
8835,48,debit,1162.09,2023-12-14 11:48:27,Brown LLC,Perezburgh
8836,57,credit,7259.25,2023-04-15 01:01:48,Green Ltd,Websterport
8837,277,credit,5022.02,2025-03-29 15:54:30,Robles and Sons,South Donna
8838,99,debit,7309.48,2025-06-18 20:44:12,Castillo-Carroll,Ramostown
8839,15,credit,5796.31,2023-11-22 14:52:58,"Hurst, Williams and Rosario",West Sandraborough
8840,179,debit,8405.21,2025-05-16 20:18:40,"Jackson, Nguyen and Gonzalez",Donnafort
8841,62,debit,12987.59,2024-08-03 15:20:18,Johnson PLC,Johnton
8842,119,credit,14910.32,2022-10-29 13:18:00,Taylor Group,Jonesfurt
8843,37,debit,10469.18,2023-12-19 05:50:35,Strong-Allen,Port Jessica
8844,134,credit,2218.2,2022-08-13 02:12:35,Nichols-Becker,Grahamfort
8845,26,credit,5060.42,2025-02-15 23:58:53,Case-Parker,Aimeetown
8846,8,credit,738.88,2025-01-10 11:58:19,"Williams, Meyers and Jones",Patrickville
8847,4,debit,6008.85,2024-06-13 00:51:04,Welch-Smith,North Jeanette
8848,21,credit,35179.36,2024-03-01 16:03:14,Doyle-Garza,Moraleston
8849,149,debit,10264.7,2024-09-17 12:39:01,Swanson Group,New Jacqueline
8850,25,debit,1679.6,2025-04-06 19:12:50,"Sims, Allen and Griffin",Thomasport
8851,143,credit,3127.64,2023-07-12 17:39:53,Lawson-Ibarra,Davidstad
8852,245,credit,667.53,2024-09-05 17:04:28,Lloyd Inc,Smithshire
8853,43,debit,2013.99,2025-01-14 06:37:47,"Durham, Harper and Graves",North Dianehaven
8854,293,credit,6691.21,2025-07-15 06:41:34,Cruz Inc,South Angelaton
8855,185,credit,4229.01,2022-08-06 07:45:53,Jones-Mejia,Simsshire
8856,42,credit,2281.09,2023-07-13 00:23:30,Miller-Perkins,Glendaborough
8857,92,debit,1585.25,2022-08-18 15:06:25,Rodriguez and Sons,Monroeberg
8858,53,credit,10673.2,2025-02-28 03:21:32,Smith-Acosta,Jacksonbury
8859,84,debit,8166.77,2023-01-25 09:21:50,Miller Inc,Morrismouth
8860,34,debit,18492.21,2023-11-08 10:55:35,Browning Inc,Jasonburgh
8861,76,credit,2024.26,2023-07-18 21:42:31,Lozano Group,Smithburgh
8862,197,credit,18837.79,2024-05-12 07:46:24,Grant PLC,Castrofurt
8863,286,debit,8625.39,2023-07-30 00:15:28,"Perry, Carney and Dalton",West Meredith
8864,88,debit,3095.5,2025-03-05 10:46:29,Fowler Inc,Santanahaven
8865,235,credit,3195.9,2022-11-17 00:04:31,Brown Group,South Lisa
8866,232,debit,4949.2,2022-10-17 18:18:25,Baker Ltd,Jenniferhaven
8867,7,credit,6164.22,2023-02-15 08:39:18,"Kelley, Thomas and Johnson",Abbottton
8868,292,debit,861.08,2024-02-18 11:28:04,Montgomery-Hines,East Karen
8869,38,credit,18451.55,2024-08-29 10:05:09,"Munoz, Fields and Hanna",Littleland
8870,52,debit,1295.86,2023-10-20 10:48:49,"Golden, Martin and Huynh",Lake Markport
8871,143,credit,6606.02,2023-05-26 11:45:37,"Jones, Miller and Massey",Lake Andrewmouth
8872,221,credit,4828.35,2023-03-09 06:54:15,Scott Inc,Danielhaven
8873,240,debit,7180.28,2024-02-20 09:06:49,"Alvarez, Wilkinson and Jackson",Simpsonmouth
8874,143,credit,21846.47,2023-05-30 04:15:08,"Anthony, Lowery and Jones",West Jessica
8875,49,debit,45179.23,2025-04-09 01:09:36,Riley-Jackson,Milesville
8876,277,debit,204.8,2022-09-13 13:28:47,"House, Morris and George",Katelynstad
8877,271,debit,4996.21,2023-07-21 11:52:58,"Nelson, Hester and Keller",South Martinchester
8878,14,debit,17016.11,2025-01-30 18:04:26,"Kim, Woodard and Hurst",Kevinfurt
8879,298,credit,3954.2,2024-06-04 23:31:36,"Hubbard, Gordon and Watkins",Port Kimberly
8880,15,debit,10470.72,2023-12-09 06:39:39,Morgan Group,North Kevin
8881,234,debit,48612.51,2023-02-10 06:03:07,Andrews-Keller,New Phillipburgh
8882,63,debit,10406.4,2023-09-21 17:31:13,"Davidson, Allison and Clark",Jenniferton
8883,196,credit,1178.73,2023-11-21 22:54:51,Hamilton-Harrison,Katiefurt
8884,27,debit,18510.76,2025-04-11 11:26:21,"Garrett, Williams and Willis",Kellymouth
8885,93,credit,34009.21,2022-09-16 04:53:19,"Nelson, Chambers and Garcia",New Yvettechester
8886,105,credit,12465.62,2024-10-02 19:45:45,Ingram and Sons,North Danielleberg
8887,52,debit,5431.22,2024-04-21 04:33:43,"Brown, Young and Dudley",South Erin
8888,181,credit,29642.37,2025-04-18 09:08:12,Harmon-Baxter,Reginachester
8889,57,debit,34600.57,2023-10-07 18:36:02,"Kelly, Arnold and Ortiz",Walterburgh
8890,120,credit,27351.66,2022-08-22 11:33:59,"Maynard, Coleman and Smith",Bennettport
8891,43,credit,5307.21,2023-07-07 10:19:38,"Barnes, Howard and Rhodes",Port Joshua
8892,135,debit,15592.57,2023-12-13 06:51:57,Smith-Tucker,South Kristinland
8893,260,credit,10618.35,2023-12-31 02:03:23,Robles Inc,Alexandraton
8894,197,debit,1980.93,2023-07-27 23:54:42,Davis LLC,Wardside
8895,133,credit,7668.26,2023-06-01 09:38:42,Price Ltd,Garciachester
8896,255,debit,13771.01,2024-10-31 11:12:52,James Ltd,Lake Suzanne
8897,220,debit,22625.21,2022-10-08 16:14:20,Melendez-Fox,Lake Chaseshire
8898,41,debit,19848.47,2025-05-14 17:26:10,Bond LLC,Port Erin
8899,255,debit,1680.15,2023-08-06 10:55:42,"Carter, Shaw and Mcgrath",Christensenfort
8900,2,credit,6694.96,2025-06-18 10:28:27,"Schultz, Morris and Brooks",Valerieburgh
8901,195,debit,6506.02,2025-07-02 07:20:31,Moore-Hill,Lake William
8902,242,debit,22900.35,2023-06-27 05:31:49,Ruiz Group,Tuckerview
8903,149,debit,19.39,2025-02-15 06:27:14,"Landry, Rivera and Morrow",Kylefort
8904,198,debit,13421.38,2024-02-29 07:02:27,"Kline, Morse and House",New Paulport
8905,299,credit,9640.15,2024-10-03 18:05:51,Ellis-Walker,East Paulaton
8906,245,debit,25455.68,2023-11-28 07:42:40,Castro-Brady,Benjaminton
8907,108,credit,6104.94,2023-04-27 19:17:10,"Gomez, Knapp and Moore",Taylorhaven
8908,212,debit,10719.87,2024-06-02 20:37:27,Jackson LLC,West Jessica
8909,156,debit,36025.93,2025-03-21 00:12:32,"Pierce, Roberts and Ellis",Cynthiaville
8910,26,debit,13622.02,2022-07-26 01:30:06,"Singleton, Williams and Keller",Jackton
8911,82,debit,697.62,2022-10-25 01:18:24,Mejia-Christian,North Caitlin
8912,83,debit,1833.62,2024-08-18 09:58:05,Chapman-Walters,Lake Caleb
8913,131,debit,17228.93,2022-11-02 09:26:30,Howell PLC,Kristishire
8914,100,credit,4076.61,2023-05-11 15:50:49,"Hodges, Gay and Murphy",Jermainemouth
8915,256,credit,12238.97,2022-10-05 14:53:58,Clark PLC,Lake Dennis
8916,49,debit,12033.85,2025-03-28 03:07:45,Crawford-Gregory,Davidchester
8917,63,debit,50672.89,2023-02-21 12:54:38,"Clements, Elliott and Brown",Powellburgh
8918,290,debit,6346.38,2023-05-29 22:05:20,Wilkins Ltd,South Annamouth
8919,105,credit,13387.71,2023-01-27 17:28:06,"Morgan, Johnson and Smith",Gutierrezton
8920,105,debit,499.81,2022-12-06 05:15:11,"Baker, Davis and Hudson",Lake Edwinside
8921,15,credit,6209.96,2023-04-12 11:19:08,Pugh LLC,Lauraland
8922,175,credit,2066.33,2025-01-22 07:05:13,Perry Ltd,Port Chrisville
8923,259,credit,18361.6,2024-11-15 06:43:04,Harrison-Flores,North Christopher
8924,211,credit,18320.09,2023-05-30 03:48:18,"Daniels, Jones and Kaiser",East Kimberlyland
8925,259,credit,2696.65,2023-07-18 18:29:42,"David, Harrell and Brooks",Mikeview
8926,102,debit,3831.44,2024-09-11 22:22:24,Cook PLC,South Tonya
8927,260,credit,12122.66,2022-11-15 02:23:57,Butler-Collins,Lambertland
8928,159,credit,13404.26,2024-05-08 19:35:13,"Hamilton, Jackson and Nelson",Calvinton
8929,45,debit,10718.68,2024-07-11 06:00:18,"Gomez, Johnson and Gibbs",Samanthaberg
8930,251,debit,57122.09,2023-11-12 12:23:46,Baker Group,Sullivanchester
8931,165,credit,20301.43,2023-03-28 16:29:56,Jones PLC,Port Stacytown
8932,193,debit,5396.69,2023-05-19 12:54:02,Fox-Lopez,Sarahmouth
8933,9,debit,3959.75,2023-08-01 03:40:45,Boyd Ltd,South Anthony
8934,65,debit,9084.46,2024-05-05 08:42:22,Winters-Barajas,Lake Joycestad
8935,282,credit,17017.52,2023-04-16 18:12:26,Hopkins Ltd,Jessicafurt
8936,181,credit,6450.11,2025-02-11 19:59:10,"Williams, Garcia and Best",Victoriaborough
8937,282,debit,13382.38,2023-08-07 10:28:05,Castillo Group,Thomasside
8938,279,debit,193.46,2023-10-30 12:37:42,Riddle and Sons,North Davidborough
8939,30,credit,26015.32,2023-10-02 22:56:30,"Lara, Hall and Wagner",West Joseside
8940,266,credit,14864.89,2024-12-28 02:46:42,Carter-Miller,Bautistachester
8941,217,debit,5011.89,2024-06-12 00:58:34,"Turner, Barnes and Brock",Gordonburgh
8942,105,credit,4845.28,2025-03-30 01:14:28,Brown-White,Michaelside
8943,184,credit,1085.73,2023-05-25 12:59:19,Mccoy and Sons,Karinashire
8944,148,debit,16936.55,2023-09-11 23:55:10,Walker PLC,Murphyburgh
8945,105,debit,14637.35,2024-08-02 03:33:33,"Williams, Moore and Kerr",Reedfort
8946,47,credit,9949.27,2022-11-17 23:25:35,Carpenter Group,Port Brianchester
8947,87,credit,1069.8,2024-01-26 06:24:04,Hardy-Cummings,New Holly
8948,129,credit,3042.74,2024-03-26 07:50:42,Jimenez-Ellis,Michelleborough
8949,258,debit,6141.78,2024-02-23 10:32:37,Gibson-Castaneda,New Darlene
8950,147,debit,3092.08,2023-04-03 06:59:10,Hubbard-Bryant,Lake Christopherton
8951,72,debit,5691.15,2024-07-16 21:41:08,Kelly-Evans,Thompsonbury
8952,140,debit,2561.29,2024-06-01 07:54:27,"Blackwell, Clark and Lam",Jessicachester
8953,27,credit,4301.68,2024-05-03 07:30:39,"Rodriguez, Rivera and Valencia",East Patrickmouth
8954,29,debit,10564.06,2024-09-08 14:53:12,Harris-Ingram,North Raventown
8955,271,debit,22289.73,2025-02-17 08:04:41,"Rodriguez, Winters and Taylor",South Jonathan
8956,174,credit,4861.83,2024-05-19 23:40:29,"Harris, Edwards and Harris",North Lauren
8957,253,debit,11773.58,2023-03-15 19:47:07,Medina Ltd,New Roberthaven
8958,60,credit,1447.87,2024-08-03 10:30:16,Lee and Sons,Johnsonfort
8959,107,debit,7783.09,2022-08-16 10:49:31,Delgado Inc,Anthonymouth
8960,220,credit,25472.62,2024-02-29 04:33:27,Diaz Ltd,Froststad
8961,259,credit,283.33,2024-05-10 14:44:26,Collins Ltd,Kristimouth
8962,146,credit,3113.7,2022-11-22 23:21:38,"Edwards, Francis and Johnson",Taylorborough
8963,52,debit,1421.32,2023-10-26 01:39:30,Thomas LLC,Tylerport
8964,60,credit,7616.86,2025-01-26 06:15:32,Reynolds Group,Abbottland
8965,34,debit,11383.18,2024-10-28 04:23:46,Cruz LLC,Marymouth
8966,96,debit,595.16,2023-03-11 00:57:49,"Rodriguez, Chen and Martinez",Christinetown
8967,89,debit,728.77,2024-11-21 12:02:11,Torres-Hunter,Davidside
8968,231,debit,20373.73,2023-04-15 14:45:37,Moore-Cantu,New Lawrenceton
8969,275,debit,6092.35,2023-08-20 08:44:44,Haley-Hart,Nicholasborough
8970,246,debit,6216.67,2024-02-27 16:25:40,Navarro LLC,South Mary
8971,111,credit,28928.22,2024-07-05 22:23:09,"Taylor, Terry and Conley",Duranberg
8972,234,credit,3859.71,2023-11-03 19:01:41,"Chavez, Brown and Aguilar",Jessicaton
8973,278,debit,22732.56,2024-06-20 07:45:52,Kim LLC,North Michael
8974,166,debit,36595.05,2023-09-29 15:38:10,Hull-Cooper,North William
8975,128,debit,2766.69,2024-02-19 10:42:16,"Johnson, Perez and Salinas",East Jeremyburgh
8976,237,debit,7216.27,2024-12-05 22:23:29,Hunter-Clark,Robertfort
8977,291,debit,7643.34,2025-02-12 02:28:40,Tate-Martin,Beckchester
8978,107,credit,20111.71,2024-08-01 15:23:28,"White, Baker and Downs",Dennischester
8979,128,credit,3622.74,2022-11-05 10:19:10,"Morrison, Miller and Santiago",Christopherhaven
8980,195,debit,15996.98,2023-12-16 08:05:03,"Lawrence, Yu and Greer",New Donnaland
8981,143,debit,35407.14,2023-02-13 23:07:58,Lynn-Cruz,South Dianashire
8982,111,credit,18346.88,2024-07-14 15:26:21,"Cook, Aguilar and Curry",Simpsonburgh
8983,90,debit,23984.39,2023-05-16 17:01:37,"Silva, Edwards and Velasquez",Kaylahaven
8984,251,debit,12322.16,2023-03-14 00:45:38,"Cooke, Murillo and Reynolds",Michaelmouth
8985,280,debit,23429.46,2023-05-07 05:58:40,Thomas-Summers,Johnsonborough
8986,224,credit,1801.45,2022-07-23 04:04:38,Johnson Inc,Jamesport
8987,101,credit,12460.51,2022-08-05 14:42:40,Jackson-Salas,South Lindsayland
8988,132,debit,13163.11,2024-09-01 11:39:24,"Fox, Simpson and Diaz",North Jesusmouth
8989,13,credit,5783.57,2024-02-18 01:33:27,Snyder-Smith,Oconnellton
8990,98,credit,830.97,2024-08-18 02:56:15,Shaw Group,Nicolebury
8991,120,debit,9740.36,2024-04-05 03:07:41,George-Reed,Lake Laura
8992,293,credit,532.75,2024-04-22 15:06:51,Martinez Ltd,Johnfort
8993,199,credit,4819.18,2024-03-20 17:49:19,Bennett-Mcmillan,Traviston
8994,1,credit,5003.31,2024-02-16 08:03:54,"Mahoney, Shelton and Perez",Clarkside
8995,60,credit,68331.2,2024-03-04 06:10:04,Thomas-May,Jasonburgh
8996,250,credit,3563.92,2024-08-15 04:00:12,Mckee-Paul,Griffithfurt
8997,140,credit,17173.23,2023-11-06 20:14:03,"Wolfe, Brown and Vazquez",West Toni
8998,149,debit,546.37,2025-04-07 12:14:36,"Jones, Webb and Dawson",North Lindsayberg
8999,44,debit,7545.25,2025-01-15 13:57:52,"Simpson, Nelson and Jefferson",Robertville
9000,186,debit,7693.63,2022-11-04 08:01:27,Chambers Inc,Gomezton
9001,108,credit,9908.79,2024-04-11 16:55:14,Davis-Alvarado,Averyport
9002,44,debit,16607.59,2022-09-14 23:47:11,Francis PLC,Lake Jeremy
9003,78,credit,14351.63,2023-01-26 01:04:22,"Anderson, Jennings and Miller",West Kennethfurt
9004,226,credit,14313.26,2024-03-05 11:34:06,Bell-Morris,Woodview
9005,162,debit,5661.51,2024-12-11 07:37:54,Freeman LLC,South Melissa
9006,281,credit,13000.12,2023-03-25 21:31:24,"White, Shaw and Dorsey",South Donald
